,sample_hash,bad_imports,connections_num,crypto_usage,modification_rate,ip_reputation,max_entropy,bytes_download,bytes_upload,started_processes
0,a4ad6bb531bd8268d624f264910b15600f902fd634cef18a500c0f75a25a8042,3,0,0,0.0,0,6.719739616921932,0,0,1
1,2faf432068fd03437e3818877689762dc4eb386d4be5bafbdeca9459708f8b18,15,0,16,0.0,0,6.151243176045614,0,0,1
2,e8302fa23f012b93d35872714efed14de36314cc86372c5e918ab01456efcf0c,2,1,1,0.0,0,7.046024079044673,0,0,1
3,9fe31ae7e4ae516ba68405166338a1b4ef69da420f6f8082b127e4783b9a779a,0,0,0,0.0,0,5.165561021019194,0,0,1
4,cea905cd9686e68bc67cea255a655c63163cde714ffd71c369648bb091739d98,0,0,0,0.0,0,3.273528976724877,0,0,1
5,6e07fcab1b8062dceb5b8e7e01659f57f6e7d9d29d586926fa88030fe62cf55f,2,1,0,0.0,0,5.9504669221863615,249,37,1
6,2907c813ab6530947925eeeda53b23f06c228dc33497e0229daa1fc4955d3057,0,0,0,0.0,0,7.998179634038393,0,0,1
7,5d5bf2e6557d81b74c786cd8c4349d1500cbe8300e31c982b593e1adc9f93a9d,1,0,1,0.0,0,5.703802167168783,0,0,3
8,fa03997f62beaf057023e5627881ecd4829e3c8383fd44b33f5e30a47ba25e31,2,0,2,0.0,0,6.475415229073409,0,0,1
9,8ef8d08bfd044a52121a9fc8536c9b796ac3c7d4a9ac1f8c2f78f9f6d53e0a51,0,0,0,0.0,0,5.517862014267877,0,0,2
10,37167932e0e23e037642611a14f4e152675f1588d71d96b3359c654c88d6ae31,2,0,1,0.0,0,6.653819965613885,0,0,1
11,5f213c92d4a5acff24d5a51d59352fb964536ac11212120e450a0172fe2ca254,2,2,1,0.0,0,6.64733465352506,0,190,1
12,6cd1a8e16f887daf4d6415445ee2660277d4d927931a629716ffc2024fb0c08a,3,4,0,0.0,0,7.02185555721408,785,416,1
13,07fc1282f607716a5d65e8a0646224c3180d4d6c8d3a01dbf78d6fc85b2cb8b6,0,0,1,0.0,0,5.624914340143548,0,0,2
14,ed036b3773eba9bfda7c9c7ce55f5495fdc3caf57f8ce72a56820edc98ff39ea,0,0,0,0.0,0,5.601662571468724,0,0,1
15,c8fc31e84b957497f54e2aa5bf257b935211625e46befa1eea9499d6f7e6af44,2,0,1,0.0,0,6.653693605527703,0,0,1
16,f0ab9fec9aa6da04e07358df49a3e7038e822c75e72ba0be02b115591bdf43e1,2,1,1,0.0,0,7.0198388168933405,0,0,1
17,8de715d2a81c61b94320983e9979edb65970090b291a1b18291d69eaea46216b,3,0,1,0.0,0,5.707567070516358,0,0,1
18,81ce8c9e00f4356828b9c28ff5db468eaa14e23be1ec6204332836cac80bd29f,7,0,1,0.0,0,6.103734414061524,0,0,2
19,0b182848cc93a7b90e26a0d1846a1d4639f0116ea13bbe90c5c7b239895fb18f,0,0,0,0.0,0,4.703436441942133,0,0,1
20,60c3bd3b9e1668108248f1cb3faad014eebf21ccaebeb6da0332f8f5665b10cf,9,7,12,0.0588235294117647,3,6.664379801080893,9791,2141,1
21,d259434d93374af0965e2d31aae00eb07fe6ac457a162b73c4fd796c0543ecf2,2,0,0,0.0,0,7.970933719266317,0,0,2
22,a2e1897957a08fb07aae4de9b941d620e97c8bd6319a891c1902ab4b2247a8b2,3,0,0,0.0,0,6.487146802706371,0,0,1
23,74bb3f62c91ce91f1c2d1c6a5fc367e960f4ce5b13e54f2b770a3d27f5e6a8ec,4,0,16,0.0,0,6.759939002037696,0,0,1
24,45d742096cbec8b5a333412681207b24eb60fde7a9794eac185b9c77d15b937d,0,1,0,0.0,0,5.699507274696658,0,0,1
25,ecf04038f2548f032dd984314bb1e90cff49a8be893e8d2ecffbc9091d441055,1,0,1,0.0,0,6.308170150032863,0,0,1
26,09dbbb623d3301cac573a636ebe8701541e3e19fe83274e99da2d106ac611bcf,0,0,0,0.0,0,6.443654936465864,0,0,1
27,b60e92004d394d0b14a8953a2ba29951c79f2f8a6c94f495e3153dfbbef115b6,2,0,0,0.0,0,6.371377201960823,0,0,1
28,4fedf5807e4851255a0c5338b2195394b95d4502bea6a11f799688de38b39159,9,0,3,0.0,0,6.692016837002903,0,0,1
29,03340c2bcaf8bd7ef67fd285cc131b44fcaea3ec8aafb86026dd20dfe25f79dd,0,0,1,0.0,0,5.402998560870097,0,0,1
30,df4f932eaa8f1950e40b86b9040fcc6c2cd43e1076719ff36d1c9fc0d8603851,2,0,0,0.0,0,7.990995938164791,0,0,1
31,32e0284b15c46ec2a4c13b6aa25c334e86ce007c31d96e518dee38ba17dae4ba,0,0,0,0.0,0,6.816972976717791,0,0,1
32,81f84a27c49ddd56c799d935787becb989a6e5b8e000e76e21c82b6cde4c42ff,1,1,2,0.0,0,6.297498146691056,249,37,1
33,5766aea5ce0a265af7ad970764132b60d13469408f8efcc80ffb192bd5207ff5,0,0,0,0.0,0,6.76355693985374,0,0,1
34,5913294ff40a549c3655ece63a6437b927ffb589d336dd43b1c2467ae83a9451,2,1,1,0.0,0,7.01474993286286,0,0,1
35,24a68fe75ea9e87dac1d8aca9915989f9ed1b33315cba900f0147b1deede605c,2,0,0,0.0,0,6.631802526619162,0,0,1
36,13a3105092b5140640789928a9abb88d14b260626e4784d47f7b3b125c7d041a,3,0,4,0.0,0,6.802291080016357,0,0,3
37,450a003e1917f9a2b48c05583b4496043277fd1d3593e00dc8dd5ca1c3d78427,4,0,0,0.0,0,6.199908879755909,0,0,1
38,b85946765cc39204c9a1eb92e2e612de9ddf66e98cdd5c8f49a9e472e84a0eda,0,0,0,0.0,0,5.060236613232527,0,0,1
39,09850c8554d1f47252ae29ee4406da80f5fc9346b98b540dbea8bb2721fb1ab3,0,0,0,0.0,0,4.822187766067656,0,0,1
40,50c9e7bac1da3db1ed83c53d36db287c35920ce2ed0b459951dbbc9b8b6f25fa,0,0,0,0.0,0,5.666948135110251,0,0,1
41,728b7bd9cd285cc995dface90523097d076876335de47aed1c7f8a6a1ec167d2,5,0,0,0.0,0,5.7154256417632245,0,0,1
42,37f24f067e72bf9294505ddaaa49bfecd151d013545ae6248f4fafe598bebafa,2,0,0,0.0,0,7.999786110065355,0,0,1
43,c4d15514ba8f971b8eb5f1cbb493c773b5d6d84c7921bfa4c2e1779e744b26dd,3,4,0,0.0,0,7.078806796827287,0,0,1
44,8a5ca3ac1376dc1eba2d91eba14d2ba75df613178b149eac95b7428b1b2c1cd0,0,0,0,0.0,0,5.507168076861238,0,0,1
45,49abefca83db1c25cae948c7b0a573670391ec0a7210b7bb43fbe21d8b29d895,4,0,0,0.0169491525423728,0,6.460076841637218,0,0,2
46,072c8f24ed947edee243401e22290e9e16f9843df570d2bd33f59a8ff691ef08,0,0,0,0.0,0,5.457963367240451,0,0,1
47,da2061da7a5015663a1e63795a3ba8493643a0a7fff9bf940521ee3a728e94a3,0,0,0,0.8181818181818182,0,5.884667128508409,0,0,2
48,f4cb80a65c6622e71a46b71f97c9607a9da2e3aea8724f4368f7472e12b5a060,0,2,0,0.0,0,4.976877690929231,0,190,2
49,787c9933b171b34f77439c729bea9cf121c4d1336c5f037f55bb42115efd286d,0,0,0,0.0,0,5.488048404975954,0,0,1
50,2e67d5e7d96aec62a9dda4c0259167a44908af863c2b3af2a019723205abba9e,7,0,3,0.6666666666666666,0,6.634888595150821,0,0,1
51,94655b38370cfb4cf794861bef9a62b8c229d1d8cb0733401acad332747b40e0,8,0,7,0.0,0,6.975904448861433,0,0,1
52,f132ffc8648d38833244e612c58224285e85e863a35c872490690217c082e59c,3,0,0,0.0,0,6.991982348175041,0,0,1
